row_id,history_id,user_id,song_id,listen_date,created_at
8293fa3f-8c48-4853-9d25-71e3c5ada22b,1991,853,2832,42:54.1,42:54.1
51a1b934-345a-4f1a-a12a-1a6669aef295,1992,5913,4971,52:50.8,52:50.8
c3680670-fc5d-4d0c-9538-417614ee4fc6,1993,5593,3720,17:27.5,17:27.5
639a8f92-bd65-4248-8d61-175a68e8fae7,1994,2614,2952,56:22.3,56:22.3
4bb7909f-6207-46cf-8b7d-159aae110db1,1995,6119,4690,11:16.0,11:16.0
e289f841-cd14-401b-97a2-b40a1f744908,1996,3954,3654,00:02.2,00:02.2
0fba7752-3d5d-49af-8da3-e9729c68a3c1,1997,4168,9,01:37.0,01:37.0
7590f5db-1d9e-400d-af6c-34c93009f62e,1998,377,5505,11:20.7,11:20.7
ddefc25b-3144-4650-a1f3-30a2f1ec6be3,1999,1529,88,57:53.9,57:53.9
605fcd22-40b7-4a97-b9b1-3c5ec98fdacd,2000,4957,4847,57:47.9,57:47.9
2ae21a53-c31c-468a-a251-e61d793b2cec,2001,1907,1155,57:01.5,57:01.5
b0ba8fc6-9da5-4a98-b1f7-5f4586a323d5,2002,6249,550,17:45.9,17:45.9
bb6dfe0a-770c-4361-908f-9f6095bc7252,2003,6021,4967,09:41.4,09:41.4
7d486604-fdd4-454f-954d-125c246a0d44,2004,159,859,04:10.0,04:10.0
60c44c17-c50d-46d2-baae-de776a9d35a9,2005,5398,4623,35:38.3,35:38.3
ebeeaa63-e85c-4296-8e45-242d83a45a83,2006,6625,791,38:42.8,38:42.8
5fb59a66-694f-43a8-8501-2c8db2e658d5,2007,2668,1164,09:31.9,09:31.9
57df79fc-81d9-48ea-8050-561edb33194a,2008,6763,2975,29:18.6,29:18.6
449a41d9-f4b4-4c7d-ae38-75d6b759c88c,2009,4171,3385,11:12.8,11:12.8
86299efb-e1cf-4ecf-b911-9d309e2bf8b9,2010,310,5220,11:26.8,11:26.8
19928320-3f18-4e6a-871a-9c2a75610680,2011,3191,4251,14:37.6,14:37.6
07b570d3-3206-4b2f-87a4-3dfb356ca8bf,2012,3118,4803,10:57.3,10:57.3
b93a5047-867f-4483-a72d-6efa529c3dce,2013,5987,92,23:43.9,23:43.9
4489ee07-acec-4f7c-a46a-a24b19fbb8e0,2014,1403,4327,12:40.4,12:40.4
fced9e0f-1e78-4061-a4c4-07ace2ba76b1,2015,1685,2619,43:46.2,43:46.2
ad5c3d2e-6ba9-47ee-a023-f400a16b28c0,2016,6035,1207,11:54.7,11:54.7
2cf2ce72-4dce-4518-a2b1-e3391eb74916,2017,6755,4267,08:49.4,08:49.4
b18e0e61-b30c-4ed8-a405-d7ac1f812cd8,2018,3560,5033,46:22.2,46:22.2
debe840c-277e-42e1-a1b3-5c3e037d6b5e,2019,4502,1274,03:28.0,03:28.0
8872cace-587e-492b-a1d5-e37c543a2592,2020,2882,2450,39:35.3,39:35.3
c8c727ec-91fa-48cc-9166-1cdcaf018971,2021,1619,1685,00:05.6,00:05.6
8fff7a94-da20-4fc5-8f4e-c54649b29b5d,2022,6778,5800,12:27.0,12:27.0
6d2f696f-aaee-472c-9b7b-1ca2be89d701,2023,1337,2199,39:23.6,39:23.6
96306b81-767b-4aa5-b410-a2e85c8642bb,2024,5673,137,50:46.5,50:46.5
36b8613f-eebf-4f97-9add-c4e3b282962f,2025,3123,5335,45:18.7,45:18.7
affe96e7-1261-4a9b-9dbe-4d0814643ba8,2026,606,5313,09:43.7,09:43.7
0a89ce71-643c-4a75-b7e3-33f689fad9e1,2027,2179,3221,43:07.9,43:07.9
2ed95320-bfab-4e69-b539-fc8443053e40,2028,758,3576,37:34.1,37:34.1
ebdeb89d-d611-4702-8a87-386ce4794453,2029,3508,52,13:38.2,13:38.2
b6fb9299-51b5-4908-99cc-10897ef510d5,2030,5180,1980,43:06.0,43:06.0
d3220ab7-58b9-4d87-9e24-7f12d12cd344,2031,4212,5609,50:47.0,50:47.0
0d08b96a-9cff-4b73-b88e-84d0ed1774cb,2032,6005,5732,53:30.6,53:30.6
ba0a62b6-1278-47d7-9a71-1c63fc35a776,2033,875,4738,00:08.6,00:08.6
5c8fda9b-467c-4293-894a-de9b672e6a25,2034,2549,4053,30:38.3,30:38.3
34e99485-a0c7-4866-8fa8-86747055659d,2035,5168,2305,20:31.0,20:31.0
c544a4a4-34f7-449f-936c-b3dacaee9408,2036,2448,4350,50:43.1,50:43.1
e18210ea-fbcb-4f78-a1ca-f84e75ba2d21,2037,6976,1462,32:06.4,32:06.4
a256ab7a-dc70-4b97-993b-93884177aab6,2038,1361,4870,57:53.9,57:53.9
a212083d-76a1-498e-ae05-33696c5967ea,2039,2788,1834,20:54.5,20:54.5
10c1216a-a9ea-4430-b0ff-7c9588618a5e,2040,1898,891,24:43.0,24:43.0
bf692dd4-717d-498d-acc3-3a2a462424c6,2041,4356,5108,07:45.3,07:45.3
cc952c65-a0d8-4a88-a907-2f596ff4d36e,2042,5326,432,18:09.5,18:09.5
cb6e5f55-7fd2-4a77-a0cb-4e5690e942af,2043,4018,1396,09:06.2,09:06.2
fd20fafa-2524-4437-ac60-ed8f44655763,2044,169,196,12:01.4,12:01.4
d64832a1-fd54-469d-aa4c-2ee832ebbc1e,2045,3999,1785,15:00.8,15:00.8
841a03f8-9bde-4fe4-a81b-83d6cbc74449,2046,955,3870,21:03.9,21:03.9
7d6ed1c7-a418-48be-b6a9-7aaaad01af98,2047,4582,1560,37:21.7,37:21.7
69e5b16b-082d-40b9-aea8-b46a8c0443de,2048,4073,1832,04:20.6,04:20.6
cbcfe3af-3117-4216-9b1f-123f0d27c67d,2049,5964,5902,41:37.8,41:37.8
fd728b6a-c1b9-4292-82c0-9cf160aeb8d1,2050,3710,3695,14:19.4,14:19.4
bf8cbc16-6dd5-49b8-8c2a-e242efba2dd8,2051,4606,226,06:54.1,06:54.1
9c3b7660-a468-429f-b623-537d248c2dd3,2052,414,4705,17:09.5,17:09.5
3d6ef531-d51d-4c6f-a22a-73bba1bb89bb,2053,1946,3445,45:41.2,45:41.2
c42fe5f0-fa83-4dae-bd1b-0d9ff3b030ba,2054,564,773,44:27.3,44:27.3
4c7e4607-fdc4-485a-902d-ee0f42c9011f,2055,2824,3684,10:40.5,10:40.5
85222578-66da-4db3-bd50-1076e2deb85f,2056,3211,1792,04:53.5,04:53.5
45ba72f2-bdb6-4f48-8fe7-58af41dbe37c,2057,4420,2,00:22.1,00:22.1
8f50ac7e-deaa-415a-a945-508db50f8204,2058,1438,2132,05:11.6,05:11.6
71c5008a-edc9-4338-9c6a-53b2a1faa443,2059,3980,3949,12:25.8,12:25.8
2eb7ac20-8216-4b8b-b0b1-a7b69ca0105c,2060,6977,5096,38:40.6,38:40.6
600f41ab-fbbd-43c1-9af6-52167a810ca1,2061,3580,3314,52:32.4,52:32.4
77c53b9d-d2f7-4b08-9d8a-184e922eb7b6,2062,3460,4040,30:41.6,30:41.6
765b9ccd-358e-4fa8-8d39-f7521aebe6c5,2063,2980,4146,52:56.9,52:56.9
f27078fa-1e47-4fe2-abbd-b3f84ad0c4cb,2064,1206,2,12:25.0,12:25.0
20411a99-ca3d-4f36-ab1d-8b40df0b7270,2065,1379,3090,04:35.4,04:35.4
f2df9ea0-7838-4e10-a68f-b058ae874efb,2066,246,4803,24:02.5,24:02.5
46a4ec45-e268-4fe4-9404-162c3c6659ca,2067,4243,3484,45:40.3,45:40.3
dc07b3f3-aeae-44cf-b526-d63494e1979a,2068,2906,5356,23:30.1,23:30.1
a4433ecd-35fc-42ba-862d-02e584480331,2069,798,1726,47:46.7,47:46.7
9f65cda7-9ebd-4800-9c32-1c418acb4c8c,2070,6031,2055,37:04.3,37:04.3
1b5bd726-190d-4073-b9f1-0a5d89359907,2071,4589,5023,51:37.0,51:37.0
1e3d3835-ebd5-4c43-af3d-79dd89e27376,2072,1006,4704,19:09.8,19:09.8
c6d35f4f-3c1e-4084-bbfe-0af0ef1fabf7,2073,1295,923,09:48.0,09:48.0
5143c0df-a88a-4b58-bfa7-9b1bc9f1ddfd,2074,2084,286,00:13.2,00:13.2
527f8a11-8b93-4bfd-aa62-52c559197ede,2075,3859,2692,54:05.5,54:05.5
a4a16cdb-2d9b-4772-a00d-5d3a2b93cce7,2076,1086,1446,19:38.3,19:38.3
8576c955-c715-42fc-a1e8-6c0a05084cca,2077,2652,5792,38:54.4,38:54.4
46fd63a3-ae9a-44bd-aa20-d55b95c574cb,2078,2103,5258,06:05.4,06:05.4
ecbd4765-e17a-4523-82b3-627c409c3ae8,2079,1920,4847,58:03.6,58:03.6
bc439d06-739c-4d97-9afb-f5f3e710a20e,2080,5284,2111,34:46.8,34:46.8
2af4b97b-0a34-490f-ad16-3410367161be,2081,5925,2946,14:47.8,14:47.8
f619e06a-cd4d-452a-8e66-4f597f1722ca,2082,156,138,19:14.3,19:14.3
9707dad2-6a4a-4fb9-87ca-80fe2addf5e2,2083,1332,4674,03:59.6,03:59.6
e37a7274-6a05-48fb-b55e-16c6f9ab83fb,2084,4036,1294,06:51.6,06:51.6
1c03b7f0-b02c-40a0-b0a9-e164dd2b96d9,2085,1377,1317,18:00.2,18:00.2
9441d043-de36-42b0-82b7-b77c236040f6,2086,2310,3938,49:14.0,49:14.0
fd203b6d-ce14-4c59-a19f-d35f32e154dd,2087,6810,4352,24:07.9,24:07.9
bf9e18d2-cba3-4baf-8158-1aa3a117e6c6,2088,1740,2606,42:08.4,42:08.4
40b5b163-9b84-4465-9da4-787446ab1bc6,2089,5316,164,04:35.4,04:35.4
a322f21e-e229-4576-868c-43f996363fda,2090,334,2063,46:37.8,46:37.8
fe636e45-c3b3-4933-b041-25929cd2680d,2091,6389,5985,01:34.1,01:34.1
9a899a48-c91b-4056-9038-a62d5850202c,2092,5064,800,29:12.4,29:12.4
f80c7c0b-1dbf-4721-b5ec-269e1f551434,2093,3211,5309,49:33.5,49:33.5
f9e92540-fbe5-41c3-a913-aa59d51f86b9,2094,5996,4077,11:58.2,11:58.2
4a13ae07-66c7-430a-842b-80596a692b18,2095,733,721,54:12.7,54:12.7
430716aa-f20e-4311-97a5-d8f229861a1d,2096,2794,284,48:47.7,48:47.7
1d09aa77-ab21-44d0-bc14-d3fe08e67f00,2097,3512,875,36:57.1,36:57.1
d6124278-9f45-4e3f-b301-61b123fdf70a,2098,6249,489,15:06.9,15:06.9
b076767c-b2f7-4a1d-b5a0-c8d7af979c9f,2099,3189,543,48:10.5,48:10.5
cf440087-8fb4-42a0-973d-8d7622e01d02,2100,3486,3098,18:58.5,18:58.5
6ad965ff-8732-4700-a237-7dd08086c135,2101,5442,4399,25:34.1,25:34.1
7245888a-d0e8-493c-add9-ffeadb0c15e7,2102,4816,1009,00:51.1,00:51.1
fc0c774f-4de8-4fa7-a679-4b36382f90fe,2103,4281,5155,48:43.5,48:43.5
5704f5ca-7d5f-4bb8-8936-78132222efcc,2104,4912,5183,59:29.9,59:29.9
6517155f-e6c9-4d8f-9294-dcf11dca5173,2105,5328,719,55:47.4,55:47.4
70e18f4f-a1dd-4314-a895-6bee3b8dc974,2106,4383,2444,41:31.8,41:31.8
07394f18-91dc-47ea-8d1d-1b0dc656ca7a,2107,3711,1108,54:55.7,54:55.7
09b6f862-884b-4c14-963f-035d0c0fd8fc,2108,4811,1067,43:08.7,43:08.7
20f963af-593b-4813-8f25-a9d059fcc57a,2109,5695,1801,39:50.5,39:50.5
14442fed-3988-4e7a-8fa8-84dc5a0464b2,2110,5302,288,46:30.9,46:30.9
803cba37-1817-4c47-a497-b061e30ea3d2,2111,5104,2651,37:49.0,37:49.0
77c38701-1eb8-4f40-a40d-c1f5aeb60207,2112,3964,4685,54:12.4,54:12.4
d1905234-5241-434a-823d-2a9b6c089756,2113,859,2028,18:25.2,18:25.2
0095ab00-1b38-4a45-926c-39507c0be0c7,2114,137,761,43:12.7,43:12.7
2be6dbec-4450-4f92-a46c-b4fe47be2356,2115,3239,5539,42:17.3,42:17.3
9c67d021-e981-440a-a621-25507eba1bfe,2116,6312,1131,07:44.7,07:44.7
0d65c67f-de8d-4dae-8889-0afc88592a61,2117,4235,2523,05:52.1,05:52.1
9517fbe5-1678-4676-879f-441597700f45,2118,4803,3368,55:53.7,55:53.7
37108706-18d1-4399-a1ce-1c51b0f4c266,2119,4410,595,46:32.1,46:32.1
8024ede3-3b52-4316-9e48-934cbe2f91cf,2120,3817,5631,03:55.0,03:55.0
4fa869f5-3bfa-44d0-935f-eae997e06cb7,2121,4443,127,27:40.5,27:40.5
b38e5dc2-1ad7-46d7-8324-fd4639524ad8,2122,6027,2759,01:51.5,01:51.5
b201707c-1d24-48c1-ae7f-5561b3e46584,2123,3735,3475,03:00.5,03:00.5
3f1c04a0-a283-403f-bf99-a924990f5796,2124,1870,3334,16:30.1,16:30.1
9e57aa96-8029-42dd-a910-e5a0eb43a64d,2125,4272,3587,59:37.4,59:37.4
b55cc0a1-fa34-4adf-8552-48359d1d8025,2126,3298,2614,25:29.5,25:29.5
a44a5402-6404-4bb7-bd07-31e51a9992d5,2127,914,1882,04:10.4,04:10.4
cee51e7c-daa6-42e2-b773-57773db2605d,2128,5186,3018,38:42.9,38:42.9
3d87a4b3-63c8-49c9-ab34-ef2efe649016,2129,4136,770,29:40.0,29:40.0
6408b7ea-4e98-4b1e-a780-9d6b66213515,2130,1612,1038,15:12.5,15:12.5
50012a6e-7dad-4fc6-baeb-26df4c0ddc52,2131,55,174,09:18.3,09:18.3
eb337600-07f7-4848-8757-9c5fb74b8bc8,2132,6921,5239,50:18.0,50:18.0
e3371b62-289b-4cd9-804d-28ff1b0a0c59,2133,485,2499,39:09.6,39:09.6
ee95fe13-3151-4707-b90b-c6309d860076,2134,5952,5715,54:46.1,54:46.1
4dc8a81d-b21b-4f9d-a16c-544a2477397f,2135,6854,3627,47:32.2,47:32.2
45cff2eb-662d-480e-96de-c649e905c619,2136,6429,4762,52:11.4,52:11.4
15a4883d-fe2f-427c-9002-a8238866a446,2137,6440,1146,01:41.8,01:41.8
3f8994d1-7ffa-4616-aa54-036090821f8b,2138,140,2178,36:44.5,36:44.5
f5719d3b-efe0-42ba-9343-540c91a912b0,2139,3475,4384,27:31.8,27:31.8
ed57f90f-f0be-40fe-ad08-3c6a8a26b47b,2140,4277,4587,32:48.2,32:48.2
939eb68e-dfcd-4758-b651-f8bf1a0d2e28,2141,17,5774,19:12.0,19:12.0
17d2d50a-e694-412b-ab2c-3a8f6e9612ee,2142,1777,859,10:06.0,10:06.0
c6741b85-b721-41ac-b0f3-1f18a4ac1fe2,2143,3077,3834,29:32.6,29:32.6
a6a3525c-5ec8-4d9d-83aa-5cb0622b026d,2144,4804,420,44:03.4,44:03.4
2ab157f1-64d5-4abc-8544-6a15874a98bf,2145,4588,905,56:51.7,56:51.7
8e27d833-a7fd-4bec-bd6e-0ae2aa6fd475,2146,624,4040,44:29.5,44:29.5
09299d8f-6649-496b-9432-29d7d13ef658,2147,1356,3585,47:14.1,47:14.1
8c525907-a0d7-44aa-8172-202d350707de,2148,5690,2334,33:24.7,33:24.7
289d3fa6-4733-4395-9146-825802fe4009,2149,3285,95,14:33.0,14:33.0
8eb32318-9408-4dba-9bda-0cfcade067e7,2150,2009,511,05:30.9,05:30.9
0931e8f3-1018-4775-8c03-47ccb017a112,2151,2173,4994,52:32.7,52:32.7
aeb76e5c-ea18-4060-9bff-066b2c028f15,2152,4271,1723,23:06.7,23:06.7
5a2ce021-6d98-4031-907e-93dccab603d5,2153,4813,4719,32:30.9,32:30.9
b898cfab-2313-4ce7-9ed0-f7f576442f0d,2154,3647,3796,50:34.3,50:34.3
1b5b1439-360b-4baa-811a-8fab0ca058e6,2155,1007,2889,10:02.7,10:02.7
b51432ad-0119-445c-b548-7ca29b30caa7,2156,3993,408,05:16.4,05:16.4
adf0f726-43a1-487b-8606-64c19426c30a,2157,4615,3553,12:08.2,12:08.2
b06f2967-d239-4797-af97-19e482029db8,2158,4403,1736,31:21.4,31:21.4
cbe29950-b7ed-4f46-bf0d-d525a12887d4,2159,5014,528,37:22.4,37:22.4
6ebcf813-ef1b-4488-aae6-89f3cf0fc545,2160,5651,1874,27:38.7,27:38.7
9463d107-de8b-4871-ae57-acc74437c641,2161,790,2618,45:54.9,45:54.9
daa8d933-ef9b-48d1-9350-f9a49ce3a334,2162,1447,2135,04:16.1,04:16.1
a11ba92e-4c3d-46a8-b00e-52deb41028ad,2163,5674,2346,53:07.2,53:07.2
b076ec7f-12f7-48f2-bde0-74679ce39cb8,2164,5975,4294,27:32.0,27:32.0
4c0921a3-9f0c-49b9-8bcf-4358aaa105e7,2165,499,3840,43:58.2,43:58.2
bbe20fdc-d8c0-4ace-9192-8f101b9b92df,2166,6967,5178,45:02.5,45:02.5
5f2f2230-fc57-480d-8fd1-39daaf01e721,2167,1926,1307,59:53.4,59:53.4
97c26c08-876b-414e-bbcd-b8b82d3c137e,2168,5526,4667,17:42.2,17:42.2
f7b71e2c-58d6-48b2-86c9-7ff6804a4a71,2169,5771,2145,06:38.4,06:38.4
19c47f3f-a362-4291-b35b-6309f5e66edb,2170,1187,2038,45:10.1,45:10.1
62309691-9187-42e6-beb1-9660eb00fa21,2171,5971,2636,01:54.0,01:54.0
191e5321-5138-4fae-b234-91d074ae7fe0,2172,1871,645,50:42.0,50:42.0
cec0832c-20fd-460d-a023-82e7bdba66bf,2173,3114,965,23:56.1,23:56.1
8b16e855-7cdf-41d1-a9c1-9040184d4a19,2174,6732,3811,23:26.0,23:26.0
6059997b-3b35-4715-8f9b-0b8827a56224,2175,2857,5985,39:54.8,39:54.8
a0020609-0112-4885-916e-b1c0a7413e80,2176,6946,468,35:10.0,35:10.0
27f95b0d-5ff3-4b28-b72c-8d96d9a8d960,2177,5962,4121,46:36.8,46:36.8
639392c0-65fd-4960-b6e3-30075fd4bb76,2178,467,3668,55:22.5,55:22.5
c774ae8f-df75-45c0-bf94-286c6d8feda9,2179,3640,4155,43:27.2,43:27.2
6cdf2dcb-a25a-4a2f-9af2-407b0d965809,2180,5747,3717,17:37.3,17:37.3
a13c3ffc-536f-428e-908d-8509f9bb3168,2181,1378,1284,53:13.8,53:13.8
f65ddd0e-562e-4d37-a291-724fef13de16,2182,6077,1572,23:18.3,23:18.3
baf6f8bb-161b-4a3e-b42d-dc0fc0b2d9ae,2183,354,5007,40:16.2,40:16.2
afd8a332-8d92-4ddf-b174-ecc6af13ea00,2184,5633,339,29:37.2,29:37.2
ac36485d-a6cc-4910-9fb2-a1221bec2245,2185,3339,1719,44:33.4,44:33.4
381b14f4-79dc-4cc4-8f3e-d589e594c135,2186,2619,4650,48:57.8,48:57.8
97d83c7c-2046-49c8-93d9-cb49117fabe4,2187,342,3997,43:12.3,43:12.3
be02df19-a2db-43c0-9a8d-a837006ffd6b,2188,6157,2022,28:10.5,28:10.5
90dd93b4-f842-4dc4-9bc1-ceabc300e83b,2189,3057,1153,50:00.3,50:00.3
3c8bde04-8be5-44ca-b49e-bf77fffccfcb,2190,6120,5874,10:20.2,10:20.2
c3df1d1d-64fa-46b9-a7b5-593a4e9413bd,2191,4667,4844,00:45.1,00:45.1
008f24b9-a6a4-45d5-8661-e2afba5ae377,2192,2679,621,40:08.4,40:08.4
2b1b9c6d-b46a-4453-b0c6-4ee6731b6de1,2193,5204,1741,08:17.4,08:17.4
45dea8dd-bae9-4a7e-8c2d-82eca2fca937,2194,3063,820,08:33.1,08:33.1
692d14c4-1a63-4b58-aa79-b7ae275a8c24,2195,5333,4697,21:21.6,21:21.6
a00b9ce9-ace2-48e5-a2ce-d036ffc3cad1,2196,1170,3809,47:25.0,47:25.0
b8ade932-a1d6-4d61-b150-e8c0f31f747d,2197,3615,4342,37:49.4,37:49.4
e6b0bcc6-5d97-423d-a0d3-126466548839,2198,6979,2922,53:22.3,53:22.3
3c563afd-ea44-49fb-82e6-95cf0885d5d8,2199,5924,5001,21:56.8,21:56.8
ffc48f66-5de5-4912-ab1b-6303bb1c4605,2200,4338,5495,03:47.5,03:47.5
77c1e560-c3b2-4832-bf0a-57d086444ab0,2201,288,2145,51:33.3,51:33.3
f277292d-2707-43d6-b525-30192a5181c7,2202,3496,4129,14:08.5,14:08.5
f77b6a75-4ec4-4cd6-b9f7-e6fd59b5c3d5,2203,5009,4181,16:41.7,16:41.7
f3077ac9-e345-4974-b23e-2c09a762c446,2204,4388,5802,05:33.1,05:33.1
2b75bac4-c6e4-4b0d-9925-2795cbd797de,2205,5628,1968,05:32.7,05:32.7
fb89516f-2d57-4dbd-acd1-654bb9b26822,2206,6139,1372,51:53.7,51:53.7
f71d5622-8f42-46ba-9a3a-028f9f68367b,2207,2624,2297,31:01.0,31:01.0
4b70c7b7-546e-4f3a-8bb9-5d6cb708ae17,2208,5115,3773,12:52.8,12:52.8
a15fa30a-d507-4de4-8bef-2ecd8efe03c9,2209,6663,4493,31:05.3,31:05.3
a839f410-a95c-424c-825a-4db32973d476,2210,4835,4703,24:31.5,24:31.5
108b6b73-93e7-4738-bd42-ba4a4ec4c849,2211,4126,2640,15:59.7,15:59.7
1aa52e37-721c-478c-a204-129eb4cc9169,2212,2852,434,02:33.8,02:33.8
2dbd9747-f386-49d7-8306-578ebd665430,2213,1526,5752,45:01.5,45:01.5
d74f8e09-54e3-4a68-9de4-fe3d1bf1dee7,2214,5792,4961,13:13.5,13:13.5
a47d2da2-b374-425f-bff5-088a6df73036,2215,2680,2452,03:37.6,03:37.6
3cbb150e-dd77-4ccb-9875-86e123ba9436,2216,6642,4285,48:42.1,48:42.1
880ae1b7-12bb-4b31-8910-1be5e7ed8986,2217,6397,1498,45:31.5,45:31.5
48c1c58b-3924-4861-a9fd-0a76fccc454d,2218,3355,2160,14:07.7,14:07.7
8a839c92-5616-4e49-b393-bddc49b4056e,2219,3217,4801,24:15.9,24:15.9
55e28a42-6514-45b2-99ca-81477cbbce17,2220,157,4206,58:50.3,58:50.3
41300808-ed74-44c8-a86e-92fe0a11c750,2221,2908,3158,03:02.0,03:02.0
b3a7d6d3-18f5-4cf3-939a-d4924470f521,2222,3337,5199,50:01.2,50:01.2
f87f1fa2-8ecd-4c37-a6d6-e93e3e284337,2223,2321,4310,38:34.6,38:34.6
d9c4099b-0f77-4940-964b-7853c400fbb9,2224,4121,3774,18:42.9,18:42.9
86c53099-fde5-4afc-b35d-d610d9455e9c,2225,3690,3836,08:31.5,08:31.5
12e94fa5-96ff-4d93-9825-e2a0b1c8f0a1,2226,470,3294,48:09.1,48:09.1
c60cc035-bea7-467c-b784-9947fcaf3477,2227,5292,617,27:51.2,27:51.2
1de80958-9011-4984-afea-1ae1096d5270,2228,4269,452,03:50.4,03:50.4
d4d68c28-4ed3-4d8e-a7a7-9095099d0ae8,2229,5730,5608,07:17.5,07:17.5
227281e7-3054-4338-8b99-f707cd229c3f,2230,6155,2044,19:20.3,19:20.3
53ad6731-338c-454f-97e4-57acd92f069d,2231,806,2967,36:08.9,36:08.9
5c4295d8-dadb-4d09-8123-efd53095cab2,2232,2522,2902,03:10.9,03:10.9
43b5a465-3deb-476c-bb86-7e329118c4fe,2233,867,1136,10:22.6,10:22.6
387c8fca-8426-441d-b5cd-e3c9b5fa65a3,2234,3656,751,38:35.8,38:35.8
e05444a7-bed5-4d57-aa8f-7dcffd9fdec1,2235,3099,288,40:08.7,40:08.7
23532090-914a-4382-8b4e-bb16878f01e1,2236,2915,2638,45:13.4,45:13.4
2585d7bd-8785-4a7f-ab34-24e8fcebef83,2237,949,2204,22:23.7,22:23.7
dea30f17-2aed-40ae-bdff-e8d8e3d0aaaf,2238,5299,5717,11:29.2,11:29.2
2e1afb8c-eaf7-4385-8df9-43450a6aad2c,2239,176,835,16:37.2,16:37.2
54fe705d-1bac-4c51-9b41-138406163538,2240,6074,1340,36:51.3,36:51.3
231054b6-ba49-4c55-ad18-42bd444a6fa7,2241,1275,4637,10:40.8,10:40.8
e7ff245d-9b5c-4f14-8d38-04fc0686a08a,2242,4357,1269,57:04.9,57:04.9
09bf34d6-feaa-4224-8f9b-017c503fe280,2243,6836,3026,25:35.2,25:35.2
26400914-5030-4852-812f-3fdffd41ca4f,2244,1607,4760,49:02.4,49:02.4
149c93aa-fd84-46c2-af38-641abf6e9edd,2245,2701,1296,10:25.8,10:25.8
1dc99356-2d0f-474c-813d-c7114956180c,2246,4778,2693,32:20.4,32:20.4
3790c8b9-acf0-4e30-bb30-0df0899afbbe,2247,6042,2208,38:32.3,38:32.3
d668b2e3-5377-4d45-b58f-d9025974c6a3,2248,315,4849,11:21.1,11:21.1
7ba8acae-0575-480b-98d2-b14c6a14ca39,2249,2726,4932,11:33.7,11:33.7
e08a0b81-125a-46ec-a91e-545739f5ab47,2250,6527,3846,35:15.2,35:15.2
472b1914-84bf-4461-8e14-daab41606c69,2251,4400,1650,37:15.3,37:15.3
520b7a5f-b78c-4922-b09b-3b86a8478b95,2252,742,2005,05:30.7,05:30.7
09267afc-40e7-4bf0-98aa-4d6ceb8f4950,2253,3310,2581,44:19.1,44:19.1
e496caf6-3828-47b5-81b5-2b065a688abf,2254,1154,2210,38:18.9,38:18.9
42e89afb-16b1-4d8d-8034-eda323b1536a,2255,2476,345,22:27.5,22:27.5
e4261005-a7e5-4990-9a01-2a4bfb0ef1e5,2256,375,2515,24:52.8,24:52.8
6a25c759-415e-42a6-ae1b-c27315b8b327,2257,5774,3562,35:03.0,35:03.0
585ac774-c6c5-4377-871d-b3c8df786488,2258,4360,1854,58:01.4,58:01.4
4ce03fa1-6356-42dd-8ff5-fb7ae67363dd,2259,1911,203,21:47.7,21:47.7
8f4f85b1-8876-4385-a8df-1f510b127b68,2260,4468,5500,09:56.2,09:56.2
9aaff56b-7515-4a29-b252-2a9acc370af0,2261,2187,273,48:27.3,48:27.3
6adae51f-dbca-4000-89a6-0bcbd4a21ee2,2262,4803,4354,29:35.7,29:35.7
c28d6ef6-09e8-4a59-9e17-1b10a82d0000,2263,4502,2424,11:29.0,11:29.0
eb398e6d-5b8b-4dca-a98d-299301346536,2264,5742,4108,52:16.3,52:16.3
9bf48e27-75aa-4068-bce5-39ee3b16c56c,2265,845,9,20:25.4,20:25.4
9d24781c-f8fc-40a2-9938-62eff01f0234,2266,475,5883,16:49.7,16:49.7
931bfb90-9f3a-480f-a3d5-979d32f0f832,2267,4655,2950,16:20.9,16:20.9
87c0008a-e690-441e-8685-d8741d514f0f,2268,1567,5369,51:21.7,51:21.7
329147ff-8ae2-4760-8198-1608cf970b57,2269,3549,1183,36:00.6,36:00.6
0b0c170f-2c03-4729-9b39-b1e99235c430,2270,2864,3779,17:09.3,17:09.3
d5993f52-bb20-4f74-b1d5-54b27271b9b8,2271,4778,4228,01:03.4,01:03.4
816262de-fc04-4b2e-8d67-daf093a7f65a,2272,4678,4198,05:40.7,05:40.7
1205a0a5-1bc4-4676-815e-d1e86c0a5954,2273,507,4767,26:08.7,26:08.7
0edaac15-a86f-4d37-ab7a-c9db86477c6e,2274,6171,2782,38:20.5,38:20.5
e9bca04d-431f-4805-9bcf-1ec4aa81fea5,2275,3084,1415,40:53.4,40:53.4
52c919b8-cd94-45fd-82ab-e7c23f90cfd9,2276,1781,2297,56:52.8,56:52.8
6e713cc7-e424-4504-9782-a0df839b91fd,2277,2559,5252,45:36.6,45:36.6
eed403ce-9323-4bc8-a1a2-fc0b687a7e85,2278,3889,3582,56:35.3,56:35.3
d2fe5d94-bf55-4dff-bccc-e0aec7222f3a,2279,6498,159,42:44.7,42:44.7
4c79924b-32e8-4596-b798-84259e91d461,2280,1617,2662,06:55.9,06:55.9
7b66c558-a4e3-4581-b066-a8f455c575da,2281,3748,1663,28:25.4,28:25.4
3399d7b0-480c-4902-a3e4-5290184cd2aa,2282,4041,1690,15:39.4,15:39.4
